age,gender,race_minority,years_education,disability,disease,anios_en_calle,family_contact,recieves_help,drug_consumption,avg_age_drug_consumption,lgbt_minority,ln_years_street
26.0,1,1,13.0,0,0,0.16666666666666666,0,1,1,22.0,0,-1.791759469228055
54.0,1,0,15.0,0,0,22.0,0,1,0,0.0,0,3.091042453358316
35.0,1,0,15.0,1,0,24.0,1,1,1,15.0,0,3.1780538303479458
38.0,1,0,2.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
26.0,1,0,2.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
28.0,1,0,15.0,0,0,1.0,0,1,1,15.0,0,0.0
47.0,1,1,7.0,0,0,13.0,1,1,1,40.0,0,2.5649493574615367
26.0,1,0,11.0,0,0,1.5,1,1,1,16.0,0,0.4054651081081644
53.0,1,0,15.0,0,0,42.0,0,1,1,38.0,0,3.7376696182833684
32.0,1,0,11.0,1,0,8.0,1,1,1,17.0,0,2.0794415416798357
34.0,1,1,15.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
54.0,1,0,7.0,0,0,15.0,1,0,1,16.0,0,2.70805020110221
40.0,1,0,13.0,0,0,1.5,0,1,1,19.0,0,0.4054651081081644
67.0,1,0,2.0,1,0,40.0,0,0,1,20.0,0,3.6888794541139363
47.0,1,0,7.0,0,0,27.0,1,0,0,0.0,0,3.295836866004329
43.0,1,1,11.0,0,0,4.0,1,0,1,29.0,0,1.3862943611198906
27.0,1,0,15.0,1,0,8.0,1,0,1,15.0,0,2.0794415416798357
40.0,1,0,2.0,0,0,14.0,0,1,0,0.0,0,2.6390573296152584
57.0,1,0,2.0,0,0,4.0,0,1,1,22.0,0,1.3862943611198906
49.0,1,0,7.0,1,0,14.0,1,0,1,32.5,0,2.6390573296152584
17.0,0,0,13.0,1,0,0.3333333333333333,0,1,0,0.0,0,-1.0986122886681098
39.0,1,1,7.0,0,0,2.0,1,1,1,17.0,0,0.6931471805599453
37.0,1,1,2.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
30.0,1,0,7.0,0,0,10.0,1,1,1,15.0,0,2.302585092994046
50.0,1,0,2.0,1,1,45.0,0,0,1,30.0,0,3.8066624897703196
25.0,1,0,13.0,0,0,3.0,1,1,1,15.0,0,1.0986122886681098
52.0,1,1,7.0,0,0,0.5833333333333334,1,0,1,18.0,0,-0.5389965007326869
48.0,1,0,7.0,1,0,10.0,0,0,1,18.0,0,2.302585092994046
60.0,1,0,7.0,1,0,4.0,1,1,1,18.0,0,1.3862943611198906
75.0,1,0,2.0,1,0,1.5,1,0,0,0.0,0,0.4054651081081644
47.0,1,0,7.0,0,0,35.0,1,1,1,15.0,0,3.5553480614894135
37.0,1,0,13.0,1,0,2.0,1,1,1,16.0,0,0.6931471805599453
35.0,1,0,2.0,0,0,3.0,1,1,1,30.0,0,1.0986122886681098
36.0,0,0,7.0,1,0,1.6666666666666667,0,1,1,15.0,0,0.5108256237659907
31.0,1,0,7.0,0,0,8.0,1,0,1,21.0,0,2.0794415416798357
75.0,1,0,15.0,1,1,10.0,1,0,0,0.0,0,2.302585092994046
23.0,1,0,7.0,0,0,3.0,0,1,1,16.0,0,1.0986122886681098
55.0,0,0,15.0,1,0,0.0,0,1,0,0.0,0,0.0
25.0,1,0,7.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
31.0,1,0,7.0,1,0,10.0,1,0,1,21.0,0,2.302585092994046
47.0,1,0,13.0,0,1,25.0,1,1,0,0.0,0,3.2188758248682006
60.0,0,0,2.0,1,0,2.0,1,0,0,0.0,0,0.6931471805599453
72.0,0,0,2.0,1,1,3.0,1,0,0,0.0,0,1.0986122886681098
62.0,1,0,15.0,0,0,25.0,1,1,0,0.0,0,3.2188758248682006
30.0,1,0,7.0,0,0,8.0,1,1,1,15.0,0,2.0794415416798357
55.0,1,0,15.0,1,0,48.0,1,0,1,15.0,0,3.871201010907891
32.0,1,0,2.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
49.0,1,0,2.0,1,0,30.0,1,1,1,15.0,0,3.4011973816621555
74.0,1,0,7.0,0,0,25.0,1,0,0,0.0,0,3.2188758248682006
57.0,1,0,15.0,1,0,25.0,1,0,0,0.0,0,3.2188758248682006
43.0,1,0,2.0,1,0,20.0,0,1,1,17.0,0,2.995732273553991
75.0,1,0,15.0,1,1,5.0,0,0,0,0.0,0,1.6094379124341003
75.0,1,0,15.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
54.0,1,0,15.0,0,0,3.0,0,1,1,19.5,0,1.0986122886681098
52.0,0,0,2.0,1,1,20.0,0,0,0,0.0,0,2.995732273553991
35.0,1,0,7.0,0,0,19.0,0,0,1,18.0,0,2.9444389791664403
57.0,1,0,2.0,1,0,6.25,1,0,1,25.0,0,1.8325814637483102
27.0,1,0,7.0,1,0,9.0,1,0,0,0.0,0,2.1972245773362196
61.0,1,0,2.0,1,0,2.5,0,0,0,0.0,0,0.9162907318741551
62.0,1,0,2.0,1,0,1.4166666666666667,0,0,0,0.0,0,0.3483066942682158
62.0,1,0,15.0,1,0,0.0,0,1,0,0.0,0,0.0
64.0,1,0,2.0,1,0,3.1666666666666665,1,0,0,0.0,0,1.1526795099383853
35.0,0,0,11.0,0,0,0.75,1,0,1,18.0,0,-0.2876820724517809
68.0,1,0,2.0,1,0,6.0,0,1,0,0.0,0,1.791759469228055
22.0,0,0,7.0,1,0,0.75,1,0,0,0.0,0,-0.2876820724517809
45.0,0,0,2.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
21.0,1,0,11.0,0,0,10.0,1,1,0,0.0,0,2.302585092994046
20.0,1,0,7.0,1,0,0.3333333333333333,0,1,1,15.0,0,-1.0986122886681098
48.0,1,0,15.0,0,0,19.0,1,1,0,0.0,0,2.9444389791664403
27.0,1,0,11.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
30.0,1,0,7.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
25.0,0,0,7.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
27.0,1,0,7.0,1,0,6.0,1,1,0,0.0,0,1.791759469228055
19.0,1,0,7.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
21.0,1,0,7.0,0,0,17.0,1,1,0,0.0,0,2.833213344056216
16.0,1,0,7.0,0,0,16.0,1,1,0,0.0,0,2.772588722239781
71.0,0,0,15.0,0,1,20.0,1,0,0,0.0,0,2.995732273553991
44.0,0,0,15.0,0,0,20.0,1,1,0,0.0,0,2.995732273553991
33.0,1,0,15.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
69.0,1,0,15.0,1,0,3.0,0,0,1,17.5,0,1.0986122886681098
58.0,1,0,7.0,1,1,2.0,0,0,0,0.0,0,0.6931471805599453
24.0,1,0,7.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
34.0,1,0,2.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
67.0,1,0,15.0,1,0,20.0,1,1,1,20.0,0,2.995732273553991
32.0,1,0,11.0,1,0,17.0,0,0,1,16.0,0,2.833213344056216
55.0,1,0,11.0,1,0,5.0,0,0,0,0.0,0,1.6094379124341003
28.0,0,0,15.0,0,0,2.0,0,1,1,15.0,0,0.6931471805599453
57.0,1,0,7.0,1,0,35.0,0,1,1,15.0,0,3.5553480614894135
41.0,1,0,11.0,1,0,25.0,1,0,1,15.0,0,3.2188758248682006
34.0,1,0,13.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
28.0,1,0,15.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
43.0,1,0,15.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
29.0,0,0,15.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
20.0,1,0,7.0,0,0,6.0,1,1,1,15.0,0,1.791759469228055
37.0,1,0,2.0,1,0,6.0,1,0,1,15.8,0,1.791759469228055
20.0,1,0,7.0,0,0,0.25,0,1,1,15.0,0,-1.3862943611198906
31.0,1,0,11.0,0,0,2.0,1,1,1,15.166666666666666,0,0.6931471805599453
44.0,1,0,11.0,0,0,11.0,0,1,1,17.0,0,2.3978952727983707
65.0,1,0,7.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
58.0,1,0,13.0,0,0,27.0,0,1,1,18.0,0,3.295836866004329
51.0,1,1,7.0,1,0,25.0,1,1,1,15.0,0,3.2188758248682006
35.0,1,0,2.0,1,0,22.0,0,0,1,15.333333333333334,0,3.091042453358316
53.0,1,0,7.0,1,0,30.0,0,1,1,20.0,0,3.4011973816621555
67.0,1,1,15.0,1,0,25.0,1,0,1,15.0,0,3.2188758248682006
33.0,1,0,15.0,0,1,20.0,0,1,1,15.0,0,2.995732273553991
50.0,1,0,15.0,0,0,15.0,0,1,1,22.0,0,2.70805020110221
20.0,1,0,7.0,0,0,5.0,1,1,1,15.5,0,1.6094379124341003
55.0,1,0,7.0,0,0,5.0,0,1,1,15.0,0,1.6094379124341003
34.0,1,0,15.0,1,0,18.0,1,0,1,18.0,0,2.8903717578961645
59.0,1,0,15.0,1,0,20.0,0,0,0,0.0,0,2.995732273553991
44.0,1,0,2.0,1,0,4.0,1,1,0,0.0,0,1.3862943611198906
72.0,1,0,15.0,1,1,10.0,0,1,0,0.0,0,2.302585092994046
61.0,1,0,15.0,1,0,30.0,0,1,0,0.0,0,3.4011973816621555
52.0,1,0,2.0,0,0,22.0,1,0,1,19.666666666666668,0,3.091042453358316
64.0,1,0,7.0,0,0,11.0,0,1,0,0.0,0,2.3978952727983707
51.0,0,1,15.0,0,0,30.0,0,1,0,0.0,0,3.4011973816621555
71.0,1,0,2.0,0,1,0.5,1,0,1,32.5,0,-0.6931471805599453
75.0,1,0,15.0,1,1,11.0,0,0,0,0.0,0,2.3978952727983707
33.0,1,0,13.0,0,0,10.0,1,1,1,21.0,0,2.302585092994046
58.0,0,0,15.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
75.0,1,0,15.0,1,1,3.0,0,0,0,0.0,0,1.0986122886681098
73.0,1,0,2.0,0,0,3.0,0,0,1,30.0,0,1.0986122886681098
69.0,1,1,11.0,0,0,20.0,1,0,1,17.0,0,2.995732273553991
75.0,1,0,15.0,0,0,2.0,0,0,1,15.0,0,0.6931471805599453
40.0,1,0,15.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
42.0,1,0,7.0,0,0,12.0,1,1,1,16.5,0,2.4849066497880004
28.0,1,0,15.0,0,0,4.0,1,1,1,19.0,0,1.3862943611198906
47.0,1,0,7.0,1,0,20.0,0,0,0,0.0,0,2.995732273553991
41.0,1,1,7.0,0,0,8.0,1,1,1,15.0,0,2.0794415416798357
37.0,1,0,11.0,1,0,20.0,1,0,1,17.0,0,2.995732273553991
53.0,1,0,2.0,1,0,15.0,1,1,1,24.75,0,2.70805020110221
46.0,1,0,7.0,1,0,5.0,1,0,1,18.0,0,1.6094379124341003
19.0,1,0,7.0,0,0,1.0,1,0,1,15.0,0,0.0
46.0,1,0,2.0,1,0,12.0,0,1,1,24.5,0,2.4849066497880004
75.0,1,0,7.0,1,1,5.5,0,1,1,15.0,0,1.7047480922384253
65.0,1,0,7.0,0,0,30.0,0,0,1,15.0,0,3.4011973816621555
32.0,1,0,7.0,1,0,10.0,1,1,1,15.0,0,2.302585092994046
48.0,1,1,7.0,0,0,20.0,0,1,1,18.25,0,2.995732273553991
32.0,1,0,2.0,0,0,14.0,1,0,1,16.2,0,2.6390573296152584
51.0,1,0,11.0,1,0,3.0,0,1,1,28.6,0,1.0986122886681098
71.0,1,1,15.0,0,0,15.0,1,0,1,22.0,0,2.70805020110221
50.0,1,0,7.0,1,0,3.0,0,0,1,45.0,0,1.0986122886681098
52.0,1,0,7.0,1,0,5.416666666666667,1,1,1,20.0,0,1.6894806201076369
34.0,0,1,15.0,1,1,2.0,1,0,1,15.0,0,0.6931471805599453
32.0,1,0,13.0,0,0,2.0,0,1,1,15.0,0,0.6931471805599453
24.0,1,0,2.0,1,0,5.0,1,0,1,15.0,0,1.6094379124341003
59.0,1,0,7.0,1,0,25.0,1,1,1,19.0,0,3.2188758248682006
63.0,1,0,2.0,1,0,10.0,1,0,0,0.0,0,2.302585092994046
35.0,1,0,13.0,0,0,8.0,1,1,1,15.0,0,2.0794415416798357
66.0,1,0,7.0,0,0,10.0,1,1,1,28.0,0,2.302585092994046
31.0,1,0,15.0,0,0,7.0,1,1,1,15.0,0,1.9459101490553132
35.0,1,0,7.0,0,0,20.0,0,1,1,15.0,0,2.995732273553991
75.0,1,0,7.0,0,0,4.0,0,1,0,0.0,0,1.3862943611198906
48.0,1,0,7.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
21.0,1,0,13.0,0,0,4.0,1,0,1,15.0,0,1.3862943611198906
65.0,1,0,2.0,1,0,28.0,1,0,1,15.0,0,3.332204510175204
47.0,1,0,2.0,1,0,30.0,0,1,1,15.0,0,3.4011973816621555
35.0,1,0,2.0,1,0,20.0,1,1,1,15.0,0,2.995732273553991
36.0,1,0,13.0,0,0,3.0,1,1,1,15.0,0,1.0986122886681098
29.0,1,0,13.0,0,0,20.0,0,1,1,15.25,0,2.995732273553991
40.0,1,0,13.0,1,0,30.0,1,1,1,20.0,0,3.4011973816621555
37.0,1,0,13.0,0,0,10.0,1,0,1,17.0,0,2.302585092994046
26.0,1,0,2.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
63.0,1,0,7.0,1,0,4.0,0,0,1,15.0,0,1.3862943611198906
30.0,1,0,13.0,1,0,7.0,1,0,1,15.0,0,1.9459101490553132
34.0,1,0,7.0,0,0,14.0,1,0,1,19.333333333333332,0,2.6390573296152584
69.0,1,0,2.0,1,0,5.0,1,0,0,0.0,0,1.6094379124341003
26.0,1,0,7.0,0,0,0.16666666666666666,1,0,1,15.5,0,-1.791759469228055
23.0,1,0,13.0,0,0,0.5,1,0,0,0.0,0,-0.6931471805599453
32.0,1,0,13.0,0,0,12.0,1,0,0,0.0,0,2.4849066497880004
30.0,1,0,13.0,0,0,0.5833333333333334,0,0,1,15.0,0,-0.5389965007326869
23.0,1,0,15.0,1,0,18.0,0,0,0,0.0,0,2.8903717578961645
34.0,1,0,13.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
33.0,1,0,7.0,1,0,2.0,1,0,0,0.0,0,0.6931471805599453
44.0,1,0,13.0,0,0,0.25,0,0,0,0.0,0,-1.3862943611198906
31.0,1,0,13.0,0,1,1.0,1,0,1,15.0,0,0.0
30.0,1,0,7.0,0,0,17.0,0,0,1,15.0,0,2.833213344056216
31.0,1,0,15.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
33.0,1,0,13.0,0,0,8.0,0,0,1,15.0,0,2.0794415416798357
29.0,1,0,2.0,1,0,0.6666666666666666,1,0,0,0.0,0,-0.40546510810816444
50.0,1,0,2.0,1,0,10.0,1,1,1,15.0,1,2.302585092994046
29.0,1,0,13.0,0,0,9.0,0,1,1,16.5,0,2.1972245773362196
27.0,1,0,11.0,1,0,4.0,1,0,1,21.0,0,1.3862943611198906
35.0,0,0,15.0,0,0,11.0,0,1,1,17.333333333333332,0,2.3978952727983707
49.0,1,0,2.0,1,0,30.0,1,1,1,15.0,0,3.4011973816621555
24.0,1,0,2.0,1,0,3.0,1,0,1,18.0,0,1.0986122886681098
28.0,1,0,13.0,0,0,0.5,0,1,1,15.0,0,-0.6931471805599453
54.0,1,0,15.0,0,0,26.0,0,1,1,22.0,0,3.258096538021482
40.0,1,0,7.0,0,0,22.0,1,0,1,15.0,0,3.091042453358316
40.0,1,1,2.0,1,0,5.0,1,1,1,27.5,0,1.6094379124341003
25.0,1,0,2.0,0,0,5.0,1,0,1,16.0,0,1.6094379124341003
18.0,1,0,7.0,0,0,0.5,1,1,1,16.666666666666668,0,-0.6931471805599453
28.0,1,0,13.0,0,0,7.0,1,0,1,15.0,0,1.9459101490553132
26.0,1,0,7.0,1,0,9.0,1,0,1,17.5,0,2.1972245773362196
22.0,0,0,2.0,0,0,0.5,1,0,1,15.0,0,-0.6931471805599453
50.0,1,0,7.0,1,0,8.0,1,0,1,20.0,0,2.0794415416798357
75.0,1,0,15.0,1,0,10.0,1,0,0,0.0,0,2.302585092994046
75.0,0,0,15.0,1,0,7.0,1,0,0,0.0,0,1.9459101490553132
75.0,1,0,15.0,1,0,2.5,0,0,0,0.0,0,0.9162907318741551
75.0,1,0,2.0,1,1,3.0,0,0,0,0.0,0,1.0986122886681098
30.0,0,0,7.0,1,1,11.0,0,1,1,15.5,1,2.3978952727983707
41.0,1,0,15.0,0,0,32.0,1,1,1,15.0,0,3.4657359027997265
45.0,1,0,7.0,0,0,15.0,1,1,1,18.0,0,2.70805020110221
34.0,1,0,15.0,0,0,25.166666666666668,1,0,1,15.0,0,3.2255203675868693
72.0,1,0,2.0,0,0,1.1666666666666667,0,0,0,0.0,0,0.15415067982725836
32.0,1,0,11.0,0,0,3.0833333333333335,0,1,1,17.0,0,1.1260112628562242
23.0,1,0,13.0,0,0,0.4166666666666667,0,1,1,17.0,0,-0.8754687373538999
25.0,1,0,7.0,1,0,3.0,0,0,0,0.0,0,1.0986122886681098
26.0,1,0,7.0,0,0,3.0,1,1,0,0.0,0,1.0986122886681098
50.0,1,1,13.0,0,0,0.5,1,0,1,17.0,0,-0.6931471805599453
42.0,1,0,2.0,0,0,0.25,1,1,0,0.0,0,-1.3862943611198906
51.0,1,1,11.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
43.0,1,1,15.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
41.0,1,0,7.0,0,0,10.0,1,0,1,18.0,0,2.302585092994046
41.0,1,0,7.0,1,0,1.5,1,1,0,0.0,0,0.4054651081081644
64.0,1,0,7.0,1,0,8.0,1,0,0,0.0,0,2.0794415416798357
62.0,1,0,15.0,1,0,7.0,1,1,1,15.0,0,1.9459101490553132
54.0,1,0,7.0,1,0,23.0,1,0,1,18.666666666666668,0,3.1354942159291497
45.0,1,0,7.0,1,0,10.0,1,1,1,15.0,0,2.302585092994046
25.0,1,0,13.0,0,0,10.0,0,1,1,15.333333333333334,0,2.302585092994046
43.0,1,0,13.0,0,0,10.0,0,0,1,21.0,0,2.302585092994046
20.0,1,0,7.0,0,0,4.0,1,0,1,15.5,0,1.3862943611198906
32.0,1,0,2.0,0,0,0.25,1,1,1,15.0,0,-1.3862943611198906
35.0,1,0,7.0,0,0,5.0,0,1,1,22.5,0,1.6094379124341003
30.0,1,1,2.0,0,0,0.6666666666666666,1,0,0,0.0,0,-0.40546510810816444
64.0,1,0,2.0,1,0,19.833333333333332,0,0,0,0.0,0,2.987364023883474
23.0,1,0,15.0,0,0,12.416666666666666,0,0,1,19.0,0,2.519039656157459
36.0,1,0,2.0,1,0,17.0,0,1,1,15.0,0,2.833213344056216
20.0,0,0,7.0,0,0,1.0,1,1,1,15.0,0,0.0
20.0,1,0,7.0,0,0,1.0,1,0,1,15.0,0,0.0
54.0,1,0,2.0,0,0,18.0,1,0,0,0.0,0,2.8903717578961645
41.0,1,0,7.0,0,1,12.0,1,1,0,0.0,0,2.4849066497880004
62.0,1,0,2.0,1,0,15.0,1,0,1,20.0,0,2.70805020110221
62.0,1,0,2.0,0,1,30.083333333333332,1,0,1,35.0,0,3.4039713085448806
66.0,1,0,7.0,1,0,15.0,1,0,0,0.0,0,2.70805020110221
44.0,1,0,2.0,0,0,30.0,0,0,1,20.0,0,3.4011973816621555
44.0,1,0,2.0,0,0,18.0,0,1,1,15.0,0,2.8903717578961645
34.0,1,0,15.0,1,0,10.0,1,0,1,15.0,0,2.302585092994046
35.0,0,1,11.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
28.0,1,0,7.0,0,0,6.0,0,0,1,19.333333333333332,0,1.791759469228055
20.0,1,0,11.0,1,0,10.0,1,0,1,15.0,0,2.302585092994046
66.0,1,0,7.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
29.0,1,0,2.0,1,0,10.0,1,0,1,16.5,0,2.302585092994046
25.0,1,0,11.0,0,0,0.08333333333333333,1,0,1,17.0,0,-2.4849066497880004
36.0,0,1,15.0,0,1,20.0,0,0,1,17.714285714285715,0,2.995732273553991
47.0,1,0,2.0,0,0,40.0,0,1,0,0.0,0,3.6888794541139363
62.0,1,0,15.0,0,0,30.0,0,1,1,16.0,0,3.4011973816621555
49.0,1,0,13.0,0,0,11.25,0,0,0,0.0,0,2.4203681286504293
63.0,1,0,15.0,0,0,11.0,0,1,1,15.0,0,2.3978952727983707
68.0,1,0,13.0,0,0,25.0,0,1,1,15.0,0,3.2188758248682006
33.0,1,0,7.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
55.0,1,0,2.0,1,0,48.0,1,0,0,0.0,0,3.871201010907891
33.0,1,0,7.0,0,0,10.0,0,0,1,15.0,0,2.302585092994046
65.0,1,0,15.0,1,1,10.0,0,1,1,22.0,0,2.302585092994046
23.0,1,0,11.0,0,0,5.5,0,0,1,16.333333333333332,0,1.7047480922384253
59.0,1,0,11.0,1,0,3.0,1,1,1,15.0,0,1.0986122886681098
28.0,1,0,7.0,1,0,3.0,1,1,1,15.0,0,1.0986122886681098
21.0,1,0,2.0,1,0,9.0,1,1,1,15.0,0,2.1972245773362196
44.0,1,0,7.0,1,0,3.0,1,0,1,15.0,0,1.0986122886681098
41.0,1,0,7.0,1,0,10.416666666666666,1,0,1,20.0,0,2.3434070875143007
37.0,1,0,7.0,1,0,11.583333333333334,1,1,1,20.333333333333332,0,2.4495672833426916
26.0,1,0,7.0,1,0,3.0,0,0,1,17.0,1,1.0986122886681098
68.0,1,0,15.0,1,0,4.0,0,0,1,21.0,0,1.3862943611198906
69.0,1,0,2.0,1,0,1.5,1,0,1,60.0,0,0.4054651081081644
44.0,1,0,7.0,1,0,20.0,1,0,1,25.0,0,2.995732273553991
66.0,1,0,7.0,1,0,30.0,1,1,1,25.0,0,3.4011973816621555
57.0,1,1,2.0,1,0,5.0,1,1,1,23.75,0,1.6094379124341003
40.0,1,0,7.0,0,0,20.0,1,1,1,20.75,0,2.995732273553991
27.0,1,0,2.0,1,0,5.0,0,0,0,0.0,0,1.6094379124341003
32.0,1,0,15.0,1,0,15.583333333333334,1,1,1,15.0,0,2.7462019670665865
24.0,1,0,7.0,0,0,17.0,1,1,1,15.0,0,2.833213344056216
44.0,1,0,15.0,1,0,20.416666666666668,1,1,0,0.0,0,3.0163515607567266
29.0,1,0,15.0,1,0,10.583333333333334,1,1,0,0.0,0,2.359280436670591
29.0,0,0,7.0,1,0,15.0,1,0,1,17.0,0,2.70805020110221
36.0,1,0,7.0,0,0,15.0,1,1,1,15.0,0,2.70805020110221
24.0,1,0,2.0,1,0,2.0,1,1,1,15.0,0,0.6931471805599453
22.0,1,0,13.0,0,0,3.0,0,1,1,17.0,0,1.0986122886681098
62.0,1,0,7.0,0,0,5.0,1,0,1,21.5,0,1.6094379124341003
53.0,1,0,15.0,1,0,15.0,0,0,0,0.0,0,2.70805020110221
32.0,1,0,2.0,1,0,24.0,1,0,1,15.0,0,3.1780538303479458
75.0,1,0,15.0,1,0,3.0,0,1,0,0.0,0,1.0986122886681098
29.0,1,1,7.0,1,0,12.0,1,0,0,0.0,0,2.4849066497880004
53.0,0,1,2.0,1,0,26.0,1,0,1,15.0,0,3.258096538021482
50.0,1,0,2.0,1,0,4.0,1,1,0,0.0,0,1.3862943611198906
36.0,1,0,15.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
30.0,1,0,15.0,1,0,8.0,0,1,1,15.0,0,2.0794415416798357
38.0,1,0,7.0,1,0,10.0,0,0,1,24.571428571428573,0,2.302585092994046
42.0,1,1,7.0,0,0,9.0,1,0,1,22.666666666666668,1,2.1972245773362196
38.0,1,0,7.0,1,0,5.0,1,0,1,18.0,0,1.6094379124341003
38.0,1,1,7.0,1,0,5.0,1,0,1,24.0,0,1.6094379124341003
57.0,1,0,2.0,0,0,45.0,1,0,1,18.0,0,3.8066624897703196
46.0,1,1,15.0,1,0,18.0,0,1,1,25.0,0,2.8903717578961645
56.0,1,0,7.0,0,0,21.0,1,0,1,18.0,1,3.044522437723423
34.0,0,0,7.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
31.0,1,0,2.0,0,0,9.5,1,0,1,15.0,0,2.2512917986064953
61.0,1,0,15.0,1,0,35.0,1,0,1,30.2,0,3.5553480614894135
26.0,1,0,13.0,0,0,6.0,1,1,1,20.0,0,1.791759469228055
22.0,1,0,7.0,0,0,1.0,1,0,1,16.666666666666668,0,0.0
40.0,1,0,7.0,0,0,2.0,0,1,0,0.0,0,0.6931471805599453
37.0,1,0,13.0,0,0,3.0,1,0,1,32.0,0,1.0986122886681098
44.0,1,0,11.0,0,0,30.0,0,1,1,15.0,0,3.4011973816621555
23.0,1,0,7.0,0,0,11.0,1,0,1,15.0,0,2.3978952727983707
33.0,1,0,7.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
44.0,1,0,15.0,0,0,3.0,0,1,0,0.0,0,1.0986122886681098
42.0,0,0,2.0,0,0,3.0,1,1,0,0.0,0,1.0986122886681098
37.0,1,0,13.0,0,0,12.0,1,1,1,21.5,0,2.4849066497880004
57.0,1,0,7.0,0,0,38.0,1,1,1,20.0,0,3.6375861597263857
28.0,1,0,7.0,0,0,17.0,1,1,1,16.0,0,2.833213344056216
41.0,1,0,7.0,0,0,10.0,0,0,1,15.0,0,2.302585092994046
38.0,1,0,7.0,0,0,3.0,0,0,1,15.857142857142858,0,1.0986122886681098
39.0,1,0,2.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
39.0,1,0,2.0,0,0,16.0,1,0,1,22.0,0,2.772588722239781
46.0,1,0,11.0,1,0,23.0,1,0,1,23.5,0,3.1354942159291497
33.0,1,0,15.0,0,0,27.0,0,1,1,15.0,0,3.295836866004329
67.0,1,0,2.0,1,0,60.0,0,0,0,0.0,0,4.0943445622221
36.0,1,0,7.0,0,0,10.0,0,1,1,18.666666666666668,0,2.302585092994046
64.0,1,0,11.0,1,0,9.0,0,0,0,0.0,0,2.1972245773362196
62.0,1,0,2.0,0,0,3.0,0,1,1,15.0,0,1.0986122886681098
57.0,1,0,2.0,1,0,30.0,0,0,1,15.0,0,3.4011973816621555
64.0,1,0,13.0,0,0,40.0,0,1,1,16.833333333333332,0,3.6888794541139363
17.0,1,0,7.0,0,0,8.0,1,0,1,15.2,0,2.0794415416798357
23.0,1,0,2.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
25.0,1,0,7.0,0,0,2.0,1,0,1,16.5,0,0.6931471805599453
39.0,1,0,2.0,0,0,7.0,1,0,1,24.0,0,1.9459101490553132
59.0,1,0,13.0,0,0,20.0,0,1,1,20.0,0,2.995732273553991
32.0,1,0,13.0,0,0,8.0,0,1,1,15.833333333333334,0,2.0794415416798357
60.0,1,0,2.0,0,0,50.0,0,1,1,25.0,0,3.912023005428146
50.0,1,0,13.0,0,0,28.0,1,1,1,35.0,0,3.332204510175204
41.0,1,1,2.0,1,1,8.0,1,1,1,16.666666666666668,0,2.0794415416798357
30.0,1,0,15.0,0,0,1.0,0,1,1,15.0,0,0.0
51.0,1,0,2.0,1,1,25.25,1,0,1,16.666666666666668,0,3.228826155721369
22.0,1,0,7.0,0,0,2.0,1,1,1,16.666666666666668,0,0.6931471805599453
67.0,1,1,15.0,1,1,15.25,1,1,1,16.666666666666668,0,2.7245795030534206
72.0,1,1,2.0,1,1,40.0,1,0,1,18.0,0,3.6888794541139363
25.0,0,0,7.0,0,1,5.0,0,1,1,20.0,0,1.6094379124341003
32.0,1,0,2.0,1,1,8.0,1,0,1,15.0,0,2.0794415416798357
35.0,1,0,13.0,0,0,20.0,1,1,1,15.333333333333334,0,2.995732273553991
